TrigReport ---------- Event  Summary ------------
TrigReport Events total = 2171 passed = 511 failed = 1660
TrigReport ---------- Path   Summary ------------
TrigReport  Trig Bit#   Executed     Passed     Failed      Error Name
TrigReport       2171       2171       1362        809          0 hltL1sSingleEG5WithJetAndTau
TrigReport       8684       2171        413       1758          0 hltL1sSingleEGNonIsoOrWithJetAndTau
TrigReport      17368       2171        507       1664          0 hltL1sSingleEGor
TrigReport       4342       2171         11       2160          0 hltL1sSingleJet170IorSingleJet180IorSingleJet200
TrigReport      62959       2171       2171          0          0 hltOnlineBeamSpot
TrigReport      12898       1362       1362          0          0 hltParticleFlowClusterECALL1Seeded
TrigReport      12898       1362       1362          0          0 hltParticleFlowClusterECALUncorrectedL1Seeded
TrigReport       1926        716        716          0          0 hltParticleFlowClusterECALUncorrectedUnseeded
TrigReport       1926        716        716          0          0 hltParticleFlowClusterECALUnseeded
TrigReport       3743        464        464          0          0 hltParticleFlowClusterHBHEForEgamma
TrigReport       3743        464        464          0          0 hltParticleFlowClusterHCALForEgamma
TrigReport      12898       1362       1362          0          0 hltParticleFlowClusterPSL1Seeded
TrigReport       1926        716        716          0          0 hltParticleFlowClusterPSUnseeded
TrigReport      12898       1362       1362          0          0 hltParticleFlowRecHitECALL1Seeded
TrigReport       1926        716        716          0          0 hltParticleFlowRecHitECALUnseeded
TrigReport       3743        464        464          0          0 hltParticleFlowRecHitHBHEForEgamma
TrigReport       3743        464        464          0          0 hltParticleFlowRecHitHCALForEgamma
TrigReport      12898       1362       1362          0          0 hltParticleFlowRecHitPSL1Seeded
TrigReport       1926        716        716          0          0 hltParticleFlowRecHitPSUnseeded
TrigReport      12898       1362       1362          0          0 hltParticleFlowSuperClusterECALL1Seeded
TrigReport       1926        716        716          0          0 hltParticleFlowSuperClusterECALUnseeded
TrigReport       7410        964        964          0          0 hltPixelLayerTriplets
TrigReport       2517        394        394          0          0 hltPixelTracksElectrons
TrigReport       2517        394        394          0          0 hltPixelTracksElectronsFilter
TrigReport       2517        394        394          0          0 hltPixelTracksElectronsFitter
TrigReport       2517        394        394          0          0 hltPixelTracksHitDoubletsElectrons
TrigReport       2517        394        394          0          0 hltPixelTracksHitTripletsElectrons
TrigReport       2517        394        394          0          0 hltPixelTracksTrackingRegionsElectrons
TrigReport       2517        394        394          0          0 hltPixelVerticesElectrons
TrigReport         11         11         11          0          0 hltPreCaloJet500NoJetID
TrigReport         11         11         11          0          0 hltPreCaloJet550NoJetID
TrigReport        488        488        488          0          0 hltPreDiSC3018EIsoANDHEMass70
TrigReport        500        500        500          0          0 hltPreDoubleEle33CaloIdLMW
TrigReport       1362       1362       1362          0          0 hltPreDoubleEle5CaloIdLMW
TrigReport        500        500        500          0          0 hltPreDoublePhoton33CaloIdL
TrigReport        459        459        459          0          0 hltPreDoublePhoton70
TrigReport        459        459        459          0          0 hltPreDoublePhoton85
TrigReport        307        307        307          0          0 hltPreECALHT800
TrigReport        518        518        518          0          0 hltPreEle23Ele12CaloIdLCaloIso
TrigReport        518        518        518          0          0 hltPreEle23Ele12CaloIdLTrackIdLIsoVL
TrigReport        518        518        518          0          0 hltPreEle23Ele12CaloIdLTrackIdLIsoVLDZ
TrigReport        507        507        507          0          0 hltPreEle27WPTightGsf
TrigReport        507        507        507          0          0 hltPreEle27WPTightGsfNoPM
TrigReport        507        507        507          0          0 hltPreEle32WPTightGsf
TrigReport        507        507        507          0          0 hltPreEle35WPTightGsf
TrigReport        507        507        507          0          0 hltPreEle38WPTightGsf
TrigReport        507        507        507          0          0 hltPreEle38WPTightGsfMW
TrigReport        507        507        507          0          0 hltPreEle38WPTightV2Gsf
TrigReport        507        507        507          0          0 hltPreEle40WPTightGsf
TrigReport        348        348        348          0          0 hltPrePhoton120
TrigReport        413        413        413          0          0 hltPrePhoton150
TrigReport        413        413        413          0          0 hltPrePhoton175
TrigReport        413        413        413          0          0 hltPrePhoton200
TrigReport        413        413        413          0          0 hltPrePhoton300NoHE
TrigReport        476        476        476          0          0 hltPrePhoton33
TrigReport        348        348        348          0          0 hltPrePhoton50
TrigReport        348        348        348          0          0 hltPrePhoton75
TrigReport        348        348        348          0          0 hltPrePhoton90
TrigReport      12898       1362       1362          0          0 hltRechitInRegionsECAL
TrigReport      12898       1362       1362          0          0 hltRechitInRegionsES
TrigReport       3743        464        464          0          0 hltRegionalTowerForEgamma
TrigReport      65130       2171       2171          0          0 hltScalersRawToDigi
TrigReport       7410        964        964          0          0 hltSiPixelClusters
TrigReport       7410        964        964          0          0 hltSiPixelClustersCache
TrigReport       7410        964        964          0          0 hltSiPixelDigis
TrigReport       7410        964        964          0          0 hltSiPixelRecHits
TrigReport       7410        964        964          0          0 hltSiStripClusters
TrigReport       7410        964        964          0          0 hltSiStripExcludedFEDListProducer
TrigReport       7410        964        964          0          0 hltSiStripRawToClustersFacility
TrigReport         11         11          0         11          0 hltSingleCaloJet500
TrigReport         11         11          0         11          0 hltSingleCaloJet550
TrigReport        307        307        307          0          0 hltTowerMakerEcal
TrigReport       8301       1225       1225          0          0 hltTowerMakerForAll
TrigReport       6944       1225       1225          0          0 hltTowerMakerMethod2L1EGSeeded
TrigReport       1335        624        624          0          0 hltTowerMakerMethod2L1EGUnseeded
TrigReport       2171       2171       2171          0          0 hltTriggerSummaryAOD
TrigReport       2171       2171       2171          0          0 hltTriggerSummaryRAW
TrigReport      62959       2171       2171          0          0 hltTriggerType
TrigReport      67301       2171       2171          0          0 packCaloStage2
TrigReport      67301       2171       2171          0          0 packGmtStage2
TrigReport      67301       2171       2171          0          0 packGtStage2
TrigReport      67301       2171       2171          0          0 rawDataCollector
TrigReport      67301       2171       2171          0          0 simBmtfDigis
TrigReport      67301       2171       2171          0          0 simCaloStage2Digis
TrigReport      67301       2171       2171          0          0 simCaloStage2Layer1Digis
TrigReport      67301       2171       2171          0          0 simCscTriggerPrimitiveDigis
TrigReport      67301       2171       2171          0          0 simDtTriggerPrimitiveDigis
TrigReport      67301       2171       2171          0          0 simEmtfDigis
TrigReport      67301       2171       2171          0          0 simGmtCaloSumDigis
TrigReport      67301       2171       2171          0          0 simGmtStage2Digis
TrigReport      67301       2171       2171          0          0 simGtExtFakeStage2Digis
TrigReport      67301       2171       2171          0          0 simGtStage2Digis
